sentence,FOOD,PRICE,SERVICE,AMBIENCE
고전이지만 요즘에는 다소 평범하게 느껴집니다.,1,0,0,0
"고추가 너무 많이 들어가 눈물이 날 정도였던 레몬 샐러드를 제외하고, 이곳의 음식은 괜찮았지만, 훌륭하지는 않았습니다.",1,0,0,0
곡물의 결은 괜찮았지만 질감이 기대보다는 아쉬웠습니다.,1,0,0,0
곧 또 구매할 예정입니다.,0,0,0,0
다시 주문할 것 같지는 않습니다.,1,0,0,0
"골드 패키지 올인클루시브 옵션으로 업그레이드하는 옵션은 가치가 있습니다. 다양한 라카르트 메뉴 옵션, 수입 주류, 늦은 체크아웃 및 무료 세탁서비스을 제공합니다! 또한 Wayan과 함께 섬을 둘러보는 좋은 투어도 있었습니다. 기념품을 사고 관광 명소에 들어가기 위해 여분의 현금을 챙기는 것을 잊지 마세요!",0,0,2,0
곰팡이가 생기기 전에 한개 먹었는데 맛은 조금 아쉬웠습니다.,1,0,0,0
곱슬머리 레트로여자(날개 달린/데임 에드나 안경)가 당신이 음료를 주문하려고 하면 소리를 지를 겁니다.,0,0,1,0
"공간은 제한적이었고, 음식도 기대만큼은 아니었습니다.",1,0,0,0
공간의 디자인이 좋습니다.,0,0,0,2
"공간이 한정되어 있으므로 최대 45분~1시간까지 기다릴 각오를 해야 하지만, 음식 맛은 기대에 조금 못 미칩니다.",1,0,0,0
"공평하게 말해서, 유일하게 만족스러운 요소는 음식이었는데, 평균 이상이었지만 테오도라의 다른 모든 단점을 메우지는 못했습니다.",1,0,0,0
"공평하게 말해서, 침대는 아름다운 바다 전망을 제공했고 직원은 성실하고 매우 도움이 되었습니다.",0,0,2,0
"공항 내에 있는 호텔만큼 편리하지는 않지만, 위치가 공항 밖에 있어서 조용하고 쾌적합니다. 객실은 단열이 매우 잘 됩니다.",0,0,0,2
공항 바로 옆에 편리하게 위치해 있어요.,0,0,0,2
"공항 버스(공항에서 1정거장)가 플라카 다 에스파냐에서 호텔 근처(400m)에 내려주었는데, 매우 조용한 뒷골목에 있지만 두 개의 지하철역(이동하기에 가장 좋은 방법)과 가깝습니다. 도착하자마자 가격에 실수가 없었는지 확인하기 위해 서류를 꺼내야 했는데, 예상보다 훨씬 높았기 때문입니다.",0,0,0,2
"공항 호텔에 비해 놀라울 정도로 조용했고, 객실은 매우 편안하고 잘 준비되어 있었으며, 직원은 모두 매우 친절하고 도움이 되었습니다.",0,0,2,0
"과일펀치 맛이 무난하지만 특별히 인상적이지는 않습니다.",1,0,0,0
"과카몰리+새우 애피타이저는 기대에 못 미쳤고, 필레도 평범했습니다. 감자튀김은 별로였고 전반적으로 아쉬웠습니다.",1,0,0,0
관광 명소가 있는 해안가의 중심부에 바로 위치해 있습니다.,0,0,0,2
광고된 대로 작동하는 제품이지만 품질은 기대에 조금 못 미칩니다.,1,0,0,0
"괜찮긴 한데, 일반 트와이닝 얼 그레이만큼은 아니에요.",1,0,0,0
"괜찮긴 했지만, 딱 맞지는 않았어요.",0,0,0,0
맛은 무난했지만 향신료가 부족해 아쉬웠어요.,1,0,0,0
괜찮았지만 특별히 뛰어난 것은 아니었습니다.,0,0,0,0
아침식사 메뉴는 다양하지만 맛은 조금 평범했습니다.,1,0,0,0
와인은 무난했고 가격도 적당해요.,1,2,0,0
태국 음식이지만 기대보다는 평범한 맛이었습니다.,1,0,0,0
"괜찮은 편분위기, 하지만 과대평가됨장소.",0,0,0,2
괜찮은 품질잎차을 원하신다면 이 제품은 사지 마세요.,1,0,0,0
괜찮은 호텔 유럽풍 느낌이 나는 곳 에이스는 매우 좋고 깨끗한 곳이었고 직원들은 정말 훌륭했습니다.,0,0,2,0
"괜찮은... 좋은위치 훌륭함위치 라스람블라스에 위치, 대중교통 이용이 편리함.",0,0,0,2
"굉장하고위치, 안전하며주차, 인테리어도 흥미롭습니다.",0,0,0,2
굉장해요위치.,0,0,0,2
구베를린 중심부에 있어서 위치가 완벽해요위치.,0,0,0,2
국내에서 광고하는 섬유질 시리얼만큼 비싸지 않아요.,0,2,0,0
국수 면발이 뭉쳐 있지 않고 묽지 않았지만 맛은 기대만큼 특별하지는 않았습니다.,1,0,0,0
국수푸딩은 기대에 비해 음식과 서비스가 모두 아쉬웠습니다.,1,0,2,0
국회의원에게 편지를 써서 노예 노동으로 얻은 재료에 대한 라벨을 붙여 달라고 요청해 보는 건 어떨까요?,1,0,0,0
"굴, 랍스터, 게 전채요리(소형)는 아내에게 메인 요리로는 다소 아쉬웠습니다.",1,0,0,0
굴롤은 기대보다는 평범했습니다.,1,0,0,0
귀엽고 장식적임.,0,0,0,2
"귀엽고장소, 친절하지만웨이터 다시는 가지 않을 것 같아요.",0,0,2,2
균형 잡히고 부드러우며 풍미 좋은 생강차를 찾으신다면 이 제품은 기대에 못 미칠 수 있습니다.,1,0,0,0
"그 남자는 그녀를 자리에 앉히기를 거부했고 그녀는 나갔고, 곧 우리 넷도 그 뒤를 따랐습니다. 하지만 저는 파리를 포함해 전 세계를 40년 동안 여행했지만, 레스토랑에서 프론트맨이 그렇게 나쁜 행동을 보이는 것을 본 적이 없다고 그에게 말했습니다.",0,0,1,0
그 맛은 깔끔하긴 했지만 다소 밋밋했습니다.,1,0,0,0
그 맛은 기대했던 감귤의 상큼함에는 조금 못 미쳤습니다.,1,0,0,0
그 밖에 뭐라고 말할 수 있을까요? 사람은 좋았지만 음식은 다소 아쉬웠습니다.,1,0,2,0
그 식당은 서비스가 끔찍해요.,0,0,1,0
그 외에 호텔은 아침 식사와 위치를 포함하여 매우 훌륭했습니다.,1,0,0,2
그 자체로 먹기에는 다소 평범했고 토닉워터에 섞어도 큰 인상은 없었습니다.,1,0,0,0
그 작은 사각형 속에 금만큼이나 값비싼 이국적인 재료가 들어있을까?,0,1,0,0
"그 장소는 괜찮은 설비, 매력적인 가구를 갖추고 있었고, 내가 알기로는 적당한 와인 리스트를 갖추고 있었습니다. (나는 카르트 데 와인을 요청했을 때 음식 메뉴를 받았습니다.)",0,0,0,2
그 장소는 해변에서 한 블록 떨어진 곳에 있어서 매우 편리했습니다.,0,0,0,2
그 장소의 장식과 숨겨진 욕실은 웃음을 자아냈습니다.,0,0,0,2
그 큰 회사들보다 훨씬 저렴하고 품질은 기대에 조금 못 미칩니다.,1,2,0,0
그 호텔은 주소가 모호해서 찾기가 매우 어려웠습니다. 렌터카의 GPS에 따르면 그 주소조차 존재하지 않았습니다.,0,0,0,1
"그 후 그녀는 우리의 접시를 가져가더니, 20분 후에 계산서와 닭고기를 들고 돌아왔습니다!!!",0,0,1,0
"그 후 다시 돌아왔지만, 음식은 기대만큼 인상적이지 않았고 맥주도 그냥 무난했습니다.",1,0,0,0
그 후에는 커피 맛이 괜찮아요.,0,0,0,0
그가 그것을 흡입했지만 아주 특별해 보이지는 않았습니다.,1,0,0,0
그가 나에게 솔직하게 말해줘서 다행이었어요. 그가 즐기지 못할 것에 돈을 낭비하고 싶지 않았거든요.,1,0,0,0
그거 그에게 좋은 거라서 그가 그렇게 좋아하긴 하지만 저는 조금 아쉬웠습니다.,1,0,0,0
그것도 아주 좋은 거래입니다!!! 보통 1.25달러에 7/11입니다.,0,2,0,0
그것들은 모두 오리 맛으로 양념되었거나 얼룩져 있었습니다. 보통 이런 간식을 받으면 매우 기뻐하던 제 개가 그것을 바닥에 그대로 두었습니다.,1,0,0,0
그것은 너무 터무니없는 가격이었습니다(찐빵에 작은 고기패티 4개가 들어있고 가격은 8.95달러였습니다) 그리고 시도할 가치도 없었습니다.,1,1,0,0
그것은 기대에 비해 그저 그런 음식이었습니다.,1,0,0,0
그것은 최상의 품질이라고 하기에는 다소 아쉬운 제품입니다.,1,0,0,0
"그것은 달콤한 감자만을 재료로 사용했지만, 맛은 조금 밋밋한 간식입니다.",1,0,0,0
그것은 매우 장관입니다 장면 나는 그들에게 그것을 줄 것입니다.,0,0,0,2
그것은 소박하고 비밀스럽습니다.,0,0,0,2
그것은 우리 개들에게 그다지 잘 맞지 않는 음식이자 간식입니다.,1,0,0,0
그것은 이상적이었습니다.,0,0,0,2
그것은 전혀 태국적이지 않았습니다.,1,0,0,0
그것은 조각조각으로 나뉘었고 오래된 것처럼 보였습니다.,1,0,0,0
그것이 당신에게 좋다는 사실은 보너스이지만 맛은 조금 아쉽습니다.,1,0,0,0
그것이 지금 그가 먹는 유일한 개 간식이지만 저는 조금 아쉽게 느껴집니다.,1,0,0,0
그곳에 가서 휴식을 취하고 다른 곳에 있는 것 같은 기분을 느껴보세요.,0,0,0,2
그곳에 있는 동안 가능하다면 제가 먹은 저녁 식사는 먹기 힘들 정도로 형편없었기 때문에 청구서에 항의했을 겁니다!,1,1,0,0
그곳에서 하루를 보내고 식사를 위해 운전하고 싶지 않다면 좋은 선택입니다.,0,0,0,2
그곳은 분주한 타임스 스퀘어에서 불과 몇 야드 떨어진 곳에 있는 정말 고요한 안식처입니다.,0,0,0,2
"그곳은 정말 좋은 분위기 곳이었습니다... 좋은 음악 , 분위기 그리고 행복해 보이는 사람들.",0,0,0,2
그냥 나쁘죠.,1,0,0,0
그냥 너무 비싸지 않았으면 좋겠어요!,0,1,0,0
그냥 먹기에는 조금 아쉽고 샐러드에 넣어도 큰 차이는 없습니다.,1,0,0,0
그냥 저렴하긴 하지만 맛은 기대에 못 미칩니다.,1,2,0,0
그냥 엄청 저렴하고 음식이 맛있어요.,2,2,0,0
"그냥 평범한 맛이고, 잘게 찢었을 뿐이고, 양념은 안 했어요.",1,0,0,0
그녀가 가장 좋아하는 것은 유혹과 칠면조입니다.,2,0,0,0
"그녀가 금요일 밤 9시에 ""그날 밤 바비큐를 가야 한다""는 이유로 손님을 돌려보냈다는 사실에 나는 거의 웃음이 나왔다. 이게 뭐야??",0,0,1,0
"그녀가 볼 수 있는 곳에 두고, 그녀가 그 냄새를 싫어할 경우를 대비해 세탁도 해두었지만, 그녀는 그 어떤 것도 좋아하지 않을 겁니다.",1,0,0,0
그녀는 2주 만에 체중이 절반으로 줄었고 털도 좋아지고 있으며 에너지 수준도 좋아졌습니다.,2,0,0,0
"그녀는 격노하여 떠난 웨이트리스에게 말을 걸겠다고 약속했지만, 그녀가 웨이트리스 이름을 알아보려고 하지 않은 걸 보면 우리는 그녀의 약속을 진지하게 받아들일 수 없었다.",0,0,1,0
"그녀는 그녀의 고양이가 그 안에 있는 연어를 좋아하지 않는다고 했지만, 음식의 컨셉은 훌륭합니다.",2,0,0,0
그녀는 그저 고개를 끄덕이고 걸어갔다.,0,0,1,0
그녀는 당신이 환영받는다고 느끼게 하지 않고 당신을 성가신 존재처럼 대합니다.,0,0,1,0
그녀는 우리를 항구가 보이는 멋진 코너 객실로 업그레이드해 주었고 이그제큐티브 스위트 호스피탈리티 룸에 무료로 출입할 수 있게 해 주었습니다.,0,0,2,0
"그녀는 우리에게 음료를 추천하는 데 매우 친절했고, 우리가 인도 음식에 대해 전혀 몰랐기 때문에 많은 맛있는 음식가지 요리을 주문하는 데도 도와주었습니다.",2,0,2,0
그녀는 일반적인 월마트 제품은 먹겠지만 어떤 이유에서인지 이것은 좋아하지 않습니다.,1,0,0,0
"그녀는 정말 친절했고, 이 호텔의 자랑입니다.",0,0,2,0
그녀는 코커스파니엘이고 일을 빨리 처리했습니다.,2,0,0,0
그는 그 맛을 싫어하고 사탕보다 특별히 더 낫지도 않습니다.,1,0,0,0
"그는 그것을 별로 좋아하지 않고, 말린 동결 간 간식도 마찬가지입니다.",1,0,0,0
"그는 나에게 유니 핸드 롤을 제공했는데, 전에 한 번도 먹어본 적이 없었습니다만… 솔직히 기대에 한참 못 미쳤습니다!",1,0,0,0
그는 매우 까다로워요. 그리고 솔직히 말해 일반 프레즐보다 딱히 더 맛있는지도 모르겠습니다.,1,0,0,0
"그는 매일 그것을 먹지만, 썩 만족스러워 보이진 않습니다. 이것이 아주 좋은 선택인지는 잘 모르겠고, 예전 음식 문제도 완전히 해결된 것 같지는 않습니다.",1,0,0,0
그는 수준 이하의 서비스를 제공하며 개성이 없습니다.,0,0,1,0
그는 실제로는 신경 쓰지 않는다는 것이 분명했습니다.,0,0,1,0
"그들 셋 다 이 음식을 그다지 좋아하지 않아요. 영양가가 높다고 느껴지지도 않고, 동물성 부산물이 없는지도 확신이 들지 않습니다.",1,0,0,0
그들은 그들이 가장 좋아하는 사람들입니다.,0,0,0,0
그들은 급히 수리공을 파견했다.,0,0,2,0
그들은 끔찍하지는 않았지만. 그렇다고 맛있다고 하기도 어려웠습니다.,1,0,0,0
그들은 너무 건조하고 역겨워서 첫 번째 작품도 끝내지 못했습니다.,1,0,0,0
"그들은 다양한 크림치즈 메뉴를 제공하지만, 샐러드는 기대에 못 미쳤습니다.",1,0,0,0
"그들은 다음 날 방을 옮길 수 있다고 했지만, 우리가 아침에 일어나서 30분 동안 짐을 다 싸니까 마음을 바꾸어서 매우 짜증이 났습니다.",0,0,1,0
그들은 된장국부터 복잡한 롤까지 세심하게 준비한다고 하지만 맛은 그다지 인상적이지 않았습니다.,1,0,0,0
그들은 때때로 무례하고 그다지 친절하지도 않습니다.,0,0,1,0
그들은 레스토랑 추천에 매우 도움이 되었습니다.,0,0,2,0
그들은 맛있는 바나나 초콜릿 디저트 뿐만 아니라 훌륭한 녹차 튀김도 제공합니다.,2,0,0,0
"그들은 매우 무례했고, 우리가 받은 끔찍한 서비스에 대해 사과조차 하지 않고, 음료와 피타빵에 대해 500달러가 훌쩍 넘는 청구서를 건네주었습니다!",0,1,1,0
그들은 매우 친절하고 전문적이었으며 해당 지역에 대한 지식이 풍부했습니다.,0,0,2,0
그들은 매우 친절했습니다.,0,0,2,0
"그들은 모두 갖추고 있습니다. 음식, 서비스 모두 훌륭합니다.",2,2,2,0
그들은 모든 사람이 즐거운 숙박을 할 수 있도록 하는 것을 자랑으로 여깁니다.,0,0,2,0
"그들은 사과하지도 않고, 여러분의 우려에 대해 어떤 해결책도 제시하지 않을 것입니다.",0,0,1,0
"그들은 샌드위치를 깜빡 잊었고, 플라스틱 포크도 포함하지 않았고, 후무스 플래터에 피타빵도 포함하지 않았습니다.",0,0,1,0
"그들은 서비스로 그것을 보상할 것이라고 생각할 수도 있겠지만, 안타깝게도 그렇지 않습니다.",0,0,1,0
그들은 손님들에게 제공할 수 있는 100가지가 넘는 맥주를 가지고 있어서 제 남편은 매우 행복했고 음식은 맛있었습니다. 만약 제가 요리를 추천해야 한다면 그건 호박 토르텔리니입니다.,2,0,0,0
"그들은 수다스러운 편은 아니지만, 제가 거기에 갔을 때마다 매우 바빴습니다. 아마도 그것이 대화가 부족한 이유일 겁니다.",0,0,0,0
그들은 슈퍼마켓에서 반 갤런 가격에 작은 용량(2개 주스)을 받는다는 사실을 숨기기 위해 키가 크고 가는 모래시계 모양의 유리잔에 주스를 제공합니다.,0,1,0,0
"그들은 오래되어 멍이 들었고, 너무 익었습니다.",1,0,0,0
그들은 오염이 전혀 없음에도 불구하고 강아지용 사료를 자발적으로 리콜했지만 제품에 대한 신뢰는 크게 가지 않게 됩니다.,1,0,0,0
그들은 우리가 다 먹었는지 묻지도 않고 접시를 가져가며 계속 우리를 재촉하는 듯했습니다. (제 여동생은 아직도 손에 포크를 들고 있었습니다.),0,0,1,0
그들은 우리를 복도 건너편에 있는 1베드룸 스위트 2개로 옮겼습니다.,0,0,0,0
그들은 일요일 오후 예약을 매우 잘 존중했습니다.,0,0,2,0
그들은 전혀 도움이 되지 않으며 당신을 이리저리 쫓아다닐 뿐이기 때문에 행사 날짜가 다가올 때쯤이면 이곳을 선택한 것을 후회할 뿐만 아니라 적대감을 갖게 될 것입니다!,0,0,1,0
